Image Filename,coordinates,Term,Encoded-Term
Image_2354.jpg,"3888,1085,3959,1238,",Wind instruments (3730),104
Image_951.jpg,"546,412,1080,896,",Spinet (2256),77
Image_169.jpg,"154,310,190,358,",Dulcimer (3644),30
Image_4287.jpg,"620,475,686,614,",Recorder (4039),72
Image_3405.jpg,"1738,2874,1795,2976,",Harp (3285),42
Image_4796.jpg,"146,485,394,889,",Tambourine (2746),81
Image_710.jpeg,"129,194,595,1149,",Violin (3573),99
Image_1521.jpg,"139,160,285,312,",Accordion (3732),0
Image_549.jpeg,"1009,144,1072,197,",Shawm (4258),74
Image_2354.jpg,"3888,1085,3959,1238,",Side drum (2729),75
Image_5615.jpg,"1177,133,1062,1235,",Bagpipe (3746),2
Image_2989.jpeg,"35,384,76,425,",End-blown trumpet (6556),33
Image_2879.jpg,"3195,1357,4127,2121,",Violin (3573),99
Image_3493.JPEG,"93,886,177,1021,",Drum (2585),27
Image_3934.jpg,"439,574,463,594,",Tambourine (2746),81
Image_334.jpg,"386,268,423,297,",Side drum (2729),75
Image_4290.jpeg,"797,238,1141,438,",Bassoon  (3795),7
Image_5726.jpg,"798,230,1408,1029,",Harp (3285),42
Image_2354.jpg,"462,1038,615,1119,",Hurdy-gurdy (3305),46
Image_5728.jpg,"4889,1236,5061,1571,",Bagpipe (3746),2
Image_2323.jpeg,"837,222,1341,623,",Tambourine (2746),81
Image_1410.jpg,"838,333,2441,1593,",Violin (3573),99
Image_2993.jpg,"493,285,517,299,",Transverse flute (4093),85
Image_4923.jpg,"155,685,446,1089,",Horn (4118),44
Image_4800.jpeg,"391,742,646,856,",Transverse flute (4093),85
Image_2414.jpg,"2327,3958,2652,4297,",Side drum (2729),75
Image_5236.jpg,"2510,1295,3019,1817,",Bagpipe (3746),2
Image_306.jpg,"2593,873,3524,1281,",Flute (3955),36
Image_2223.jpeg,"344,142,787,594,",Harpsichord (2251),43
Image_628.jpg,"125,136,169,165,",Bagpipe (3746),2
Image_5303.jpg,"293,637,983,778,",Side drum (2729),75
Image_4029.jpeg,"306,392,391,507,",Lute (3394),54
Image_3271.jpg,"499,72,537,116,",Positive organ (2268),69
Image_4429.jpg,"485,474,662,660,",Side drum (2729),75
Image_5171.png,"237,358,271,395,",Shawm (4258),74
Image_5712.jpeg,"235,348,779,858,",Lute (3394),54
Image_3231.jpg,"2404,973,3554,1366,",End-blown trumpet (6556),33
Image_220.jpg,"38,353,102,413,",Hurdy-gurdy (3305),46
Image_5510.png,"203,215,203,215,",Tabor pipe (6689),80
Image_313.jpg,"1575,1405,1791,1592,",Lute (3394),54
Image_3082.png,"418,395,468,437,",Recorder (4039),72
Image_2608.jpg,"1281,2658,2572,3662,",Fiddle (3142),34
Image_5532.jpg,"127,1628,247,1859,",End-blown trumpet (6556),33
Image_985.jpg,"1369,411,1425,488,",End-blown trumpet (6556),33
Image_3252.jpg,"1162,906,1821,2386,",Harp (3285),42
Image_2203.jpg,"240,469,494,569,",Tambourine (2746),81
Image_3788.jpg,"780,1332,901,1506,",Cornett (3868),19
Image_3781.jpg,"26,89,101,198,",Positive organ (2268),69
Image_5767.jpeg,"992,579,1155,709,",Transverse flute (4093),85
Image_3383.jpg,"397,231,455,277,",Hunting horn (4138),45
Image_2404.jpg,"2660,855,2708,901,",Violoncello (3582),100
Image_3284.jpg,"1002,3415,1301,3605,",Gittern (3365),38
Image_3959.jpg,"228,733,435,1236,",Harp (3285),42
Image_1155.jpeg,"467,151,499,169,",Psaltery (3677),70
Image_4690.jpeg,"575,499,778,951,",Harpsichord (2251),43
Image_2512.jpeg,"404,376,468,411,",Portative organ (2267),68
Image_3410.jpg,"225,280,544,868,",Portative organ (2267),68
Image_5665.jpg,"2787,2453,3211,2567,",End-blown trumpet (6556),33
Image_5464.jpg,"525,411,691,514,",Harp (3285),42
Image_3408.jpeg,"257,422,279,534,",Shawm (4258),74
Image_2417.jpg,"177,1271,384,1200,",Harp (3285),42
Image_5364.jpg,"350,17,549,117,",Violin (3573),99
Image_4111.jpg,"1365,1139,1365,1139,",Violin (3573),99
Image_3468.jpg,"2015,487,2406,839,",Natural trumpet (4419),59
Image_5471.jpg,"2073,1939,2269,2263,",Horn (4118),44
Image_1003.jpg,"2044,492,2415,791,",Psaltery (3677),70
Image_4405.jpg,"956,1255,1088,1419,",Harp (3285),42
Image_2001.jpg,"1040,2161,1336,2080,",Lute (3394),54
Image_3908.jpg,"593,1804,593,1804,",Bassoon  (3795),7
Image_788.jpeg,"454,272,525,415,",Mandolin (3510),56
Image_282.jpeg,"430,225,511,269,",Trumpet  (4446),89
Image_2501.jpeg,"442,436,543,526,",Clarinet (3836),14
Image_3934.jpg,"437,491,478,518,",Violoncello (3582),100
Image_1140.jpeg,"479,334,632,495,",Cornet (3860),18
Image_3198.jpeg,"319,571,349,590,",Lute (3394),54
Image_4587.jpg,"12,609,263,756,",Flute (3955),36
Image_5590.png,"275,389,296,416,",Lyre (3501),55
Image_2753.jpg,"445,5,527,66,",Drum (2585),27
Image_4909.jpg,"418,196,567,406,",Bagpipe (3746),2
Image_4807.jpg,"1918,1290,2029,1421,",Wind instruments (3730),104
Image_2920.jpg,"620,269,1980,995,",Violin (3573),99
Image_3157.jpg,"285,178,323,214,",Tuba (4467),91
Image_3561.jpeg,"236,137,277,209,",End-blown trumpet (6556),33
Image_3493.JPEG,"719,430,909,510,",Psaltery (3677),70
Image_2738.jpg,"2535,1231,2689,1342,",Lute (3394),54
Image_619.jpg,"2611,429,3070,793,",Tambourine (2746),81
Image_4005.jpg,"135,156,176,226,",Cymbals (2451),23
Image_230.jpg,"1633,477,1898,891,",Portative organ (2267),68
Image_4564.jpg,"228,211,256,254,",End-blown flute (3940),31
Image_329.jpg,"3202,2440,3433,2645,",End-blown trumpet (6556),33
Image_313.jpg,"3075,1610,3320,1819,",Shawm (4258),74
Image_3383.jpg,"280,229,316,371,",Trumpet  (4446),89
Image_1281.jpeg,"17,140,377,428,",Lute (3394),54
Image_2949.jpg,"1426,1483,2112,2449,",Lirone (3183),53
Image_4497.jpg,"925,1479,1166,1647,",Lute (3394),54
Image_49.jpg,"924,2290,1176,2199,",Oboe (4232),60
Image_4665.jpg,"584,616,1050,1181,",Harp (3285),42
Image_3413.jpg,"1564,1815,2034,2519,",End-blown trumpet (6556),33
Image_3715.jpg,"498,68,570,142,",Percussion instruments (2370),65
Image_4099.jpg,"917,3202,960,3304,",Rebec  (3202),71
Image_2943.jpg,"2286,618,2417,793,",Harp (3285),42
Image_2112.jpg,"537,943,613,1022,",Lute (3394),54
Image_4018.jpg,"1459,1740,1877,2061,",Lute (3394),54
Image_828.jpg,"1565,1070,1866,1248,",Psaltery (3677),70
Image_4607.jpg,"1582,1299,2543,1902,",Transverse flute (4093),85
Image_3383.jpg,"450,204,487,269,",Wind instruments (3730),104
Image_1735.jpeg,"432,94,582,257,",Bell (2381),8
Image_336.jpg,"530,935,579,968,",Hurdy-gurdy (3305),46
Image_3383.jpg,"310,219,335,360,",Wind instruments (3730),104
Image_655.jpeg,"91,328,340,489,",Guitar (3237),40
Image_4539.jpeg,"381,235,880,425,",Viol (3597),95
Image_3763.jpg,"2462,1734,3024,2046,",Lute (3394),54
Image_2482.jpg,"268,539,137,705,",Panpipe (4024),64
Image_5052.jpg,"1428,1207,1580,1339,",Fiddle (3142),34
Image_1121.jpg,"344,301,367,343,",Harpsichord (2251),43
Image_2925.jpg,"432,479,526,692,",Shawm (4258),74
Image_233.jpeg,"268,560,895,808,",Wind instruments (3730),104
Image_1251.jpeg,"958,385,997,413,",Tabor pipe (6689),80
Image_3641.jpeg,"591,349,661,540,",Drum (2585),27
Image_1534.jpg,"376,606,562,821,",Psaltery (3677),70
Image_4592.jpeg,"82,595,123,636,",Lute (3394),54
Image_1197.jpg,"484,461,1256,901,",Fiddle (3142),34
Image_109.jpg,"427,-7,1322,600,",Lute (3394),54
Image_5171.png,"236,456,270,483,",Lute (3394),54
Image_4405.jpg,"422,1708,492,1750,",Harp (3285),42
Image_4675.jpeg,"165,1272,291,1400,",Lute (3394),54
Image_2351.jpg,"700,1823,1438,2600,",Violin (3573),99
Image_1251.jpeg,"784,267,812,290,",Horn (4118),44
Image_4656.jpeg,"628,513,799,639,",Horn (4118),44
Image_1249.jpg,"954,242,1020,297,",Aulos (4173),1
Image_2935.jpg,"3002,2037,3181,2219,",Fiddle (3142),34
Image_1536.jpg,"645,933,911,1139,",Harp (3285),42
Image_1292.jpg,"359,732,460,900,",Lute (3394),54
Image_4005.jpg,"477,285,520,328,",Psaltery (3677),70
Image_5340.jpeg,"299,128,329,158,",Trumpet  (4446),89
Image_5510.png,"634,357,661,366,",Tabor pipe (6689),80
Image_5056.jpg,"-11,8,244,544,",Lute (3394),54
Image_4266.png,"209,582,311,700,",Fiddle (3142),34
Image_4341.jpg,"1753,1777,2457,2062,",Shawm (4258),74
Image_3578.jpeg,"551,476,587,511,",Violin (3573),99
Image_3347.jpg,"336,907,514,1019,",Violoncello (3582),100
Image_3082.png,"467,288,566,384,",Recorder (4039),72
Image_3493.JPEG,"92,427,242,656,",Bagpipe (3746),2
Image_2920.jpg,"223,22,1451,515,",Shawm (4258),74
Image_5139.jpg,"3676,531,4258,2118,",Lute (3394),54
Image_2673.jpg,"13,1514,701,2056,",Violoncello (3582),100
Image_1707.jpg,"364,205,513,371,",Clavicytherium  (2244),16
Image_2354.jpg,"462,1038,615,1119,",Wind instruments (3730),104
Image_2815.jpg,"115,655,524,1003,",Portative organ (2267),68
Image_1469.jpg,"252,1483,1001,2587,",Harp (3285),42
Image_3578.jpeg,"77,498,111,553,",Harp (3285),42
Image_3934.jpg,"573,548,573,548,",Cymbals (2451),23
Image_658.jpg,"357,1406,453,1507,",Fiddle (3142),34
Image_4685.jpg,"1508,1979,1758,2154,",Harp (3285),42
Image_4329.jpg,"3701,920,3993,1405,",Violin (3573),99
Image_5206.jpg,"2,92,313,397,",Pianoforte (2299),66
Image_5607.jpg,"1691,634,1773,695,",End-blown trumpet (6556),33
Image_892.jpg,"-19,305,386,635,",Harp (3285),42
Image_4405.jpg,"621,1298,696,1378,",Organ (2266),62
Image_3428.jpg,"151,334,999,1509,",Bagpipe (3746),2
Image_169.jpg,"79,376,116,429,",Lute (3394),54
Image_4564.jpg,"228,211,256,254,",Barrel drum (2504),5
Image_3493.JPEG,"855,549,919,730,",Side drum (2729),75
Image_5340.jpeg,"274,263,387,290,",Organ (2266),62
Image_872.jpg,"5923,1673,6210,2258,",End-blown trumpet (6556),33
Image_113.jpg,"2273,1620,2946,2373,",Cornett (3868),19
Image_3405.jpg,"71,2755,231,3116,",Dulcimer (3644),30
Image_3766.jpg,"146,227,215,324,",Lute (3394),54
Image_3431.jpeg,"1052,427,1217,597,",Fife (3945),35
Image_812.jpg,"736,719,1052,997,",Cymbals (2451),23
Image_3088.jpg,"324,645,414,752,",Panpipe (4024),64
Image_2576.jpg,"1820,423,2066,584,",Psaltery (3677),70
Image_4620.jpg,"-29,1474,930,2083,",Lute (3394),54
Image_3781.jpg,"217,12,300,205,",Harp (3285),42
Image_3291.jpeg,"432,21,597,276,",Harp (3285),42
Image_4633.jpg,"341,1791,629,2361,",Drum (2585),27
Image_1305.jpg,"1526,1816,1802,2136,",Natural trumpet (4419),59
Image_658.jpg,"675,1892,745,2056,",Handbell (2404),41
Image_5171.png,"230,349,278,399,",Hurdy-gurdy (3305),46
Image_1786.jpg,"159,466,256,530,",Bell (2381),8
Image_637.jpg,"1157,1242,1327,1461,",Nakers (2893),57
Image_5434.jpeg,"275,264,466,328,",Violin (3573),99
Image_3560.jpg,"1630,1028,1747,1173,",Side drum (2729),75
Image_5163.jpg,"-7,485,2428,1372,",Lute (3394),54
Image_2354.jpg,"1299,1912,1387,1974,",Lute (3394),54
Image_537.jpeg,"394,259,505,367,",Transverse flute (4093),85
Image_2112.jpg,"853,216,907,320,",Tambourine (2746),81
Image_1205.jpg,"1709,775,1856,1013,",Wind instruments (3730),104
Image_334.jpg,"329,262,361,295,",Viola (3561),96
Image_5114.jpg,"917,3306,1782,4598,",Trombone (4369),88
Image_5130.jpg,"3526,913,3671,1182,",Portative organ (2267),68
Image_1973.jpg,"3315,3092,4046,4095,",Harp (3285),42
Image_2264.jpg,"389,221,426,282,",Violoncello (3582),100
Image_1080.jpeg,"309,147,341,170,",Shawm (4258),74
Image_1121.jpg,"164,279,229,323,",Lyre (3501),55
Image_3786.jpg,"996,810,1202,1021,",Kettledrum (2887),48
Image_5696.jpg,"129,755,202,846,",Rebec  (3202),71
Image_220.jpg,"140,204,181,312,",Virginal (2257),102
Image_41.jpeg,"145,185,312,234,",Harpsichord (2251),43
Image_2579.jpg,"534,3438,761,3743,",Pianoforte (2299),66
Image_4090.jpg,"249,273,281,311,",Lute (3394),54
Image_2621.jpg,"964,795,1331,1003,",Fiddle (3142),34
Image_3578.jpeg,"644,502,671,534,",Harp (3285),42
Image_2342.jpg,"1347,1485,2343,2383,",Lute (3394),54
Image_4145.jpg,"558,185,615,256,",Side drum (2729),75
Image_2309.jpg,"1967,1443,3164,2608,",Portative organ (2267),68
Image_2139.jpg,"370,109,448,245,",Stringed instruments (3101),78
Image_1788.jpeg,"272,95,348,233,",Positive organ (2268),69
Image_4005.jpg,"184,319,217,367,",Horn (4118),44
Image_4270.jpeg,"307,243,449,497,",Lute (3394),54
Image_5056.jpg,"504,1,705,131,",Double bass viol (3598),25
Image_5767.jpeg,"1044,531,1180,579,",Violin (3573),99
Image_4287.jpg,"194,325,349,433,",Horn (4118),44
Image_1003.jpg,"244,428,691,1080,",Rebec  (3202),71
Image_2853.jpg,"4396,1713,4915,2303,",Fiddle (3142),34
Image_46.jpg,"1864,2905,2114,3129,",Rebec  (3202),71
Image_3383.jpg,"89,220,146,305,",Wind instruments (3730),104
Image_129.png,"431,601,530,724,",Side drum (2729),75
Image_2621.jpg,"1133,627,898,884,",Portative organ (2267),68
Image_2848.jpg,"105,335,190,409,",Panpipe (4024),64
Image_227.jpg,"1279,1405,2090,1758,",Transverse flute (4093),85
Image_2077.jpg,"2271,394,2504,716,",Fiddle (3142),34
Image_2404.jpg,"2416,1229,2468,1257,",Wind instruments (3730),104
Image_5452.jpg,"259,199,380,333,",Fiddle (3142),34
Image_336.jpg,"398,931,429,968,",Recorder (4039),72
Image_4798.jpg,"3043,759,3177,870,",Side drum (2729),75
Image_1814.jpg,"476,1724,656,1718,",Portative organ (2267),68
Image_4495.png,"135,625,198,671,",Shawm (4258),74
Image_4077.png,"513,174,542,209,",Transverse flute (4093),85
Image_4580.jpg,"363,196,499,450,",Fiddle (3142),34
Image_2264.jpg,"139,192,174,249,",Grand pianoforte (2284),39
Image_1354.jpeg,"316,105,420,236,",Trumpet  (4446),89
Image_220.jpg,"127,413,176,471,",Trumpet marine (3519),90
Image_2415.jpg,"221,388,251,426,",Portative organ (2267),68
Image_5748.jpg,"1248,-32,2213,380,",Violin (3573),99
Image_2706.jpg,"143,160,434,373,",Lyre (3501),55
Image_1582.jpg,"2104,1594,2365,1915,",Harp (3285),42
Image_4290.jpeg,"826,513,990,656,",Bassoon  (3795),7
Image_89.jpg,"246,45,1309,1126,",Harp (3285),42
Image_579.jpg,"1578,2356,1783,2513,",Hurdy-gurdy (3305),46
Image_3347.jpg,"492,1791,549,2024,",Violoncello (3582),100
Image_4526.jpg,"1759,380,1849,466,",Lute (3394),54
Image_3651.jpg,"83,85,214,142,",Violoncello (3582),100
Image_3560.jpg,"101,1165,495,1510,",Lute (3394),54
Image_969.jpeg,"87,129,114,160,",Viola (3561),96
Image_1365.jpeg,"123,315,488,574,",Violoncello (3582),100
Image_5617.jpg,"301,1545,409,1655,",Harp (3285),42
Image_3457.jpg,"547,547,4283,1740,",Harp (3285),42
Image_2641.jpg,"326,79,432,148,",Drum (2585),27
Image_2404.jpg,"1916,1090,1970,1137,",Violin (3573),99
Image_2484.jpg,"562,2324,1093,2771,",Shawm (4258),74
Image_4140.jpg,"1716,271,2557,1712,",Cittern (3106),13
Image_5756.jpg,"-7,246,1237,815,",Harp (3285),42
Image_150.jpg,"1448,256,1515,311,",Lyre (3501),55
Image_2201.jpg,"4434,1720,4736,2194,",Fiddle (3142),34
Image_4503.jpeg,"21,54,135,192,",End-blown trumpet (6556),33
Image_5756.jpg,"-7,246,1237,815,",Lute (3394),54
Image_3218.jpg,"2166,1530,3559,3043,",Organ (2266),62
Image_3565.jpeg,"2768,1525,2858,1602,",Recorder (4039),72
Image_4406.jpg,"100,63,139,125,",Violin (3573),99
Image_4289.jpeg,"120,854,280,983,",Harp (3285),42
Image_3493.JPEG,"719,430,909,510,",Harp (3285),42
Image_1511.jpeg,"271,138,328,164,",Shawm (4258),74
Image_2892.png,"311,171,406,310,",Lute (3394),54
Image_658.jpg,"976,432,1025,512,",Horn (4118),44
Image_4184.jpg,"1290,396,1472,555,",Tabor pipe (6689),80
Image_2140.JPG,"1465,1923,1803,2095,",Harp (3285),42
Image_1093.jpeg,"317,220,407,401,",Lute (3394),54
Image_3565.jpeg,"1269,172,1404,324,",Harpsichord (2251),43
Image_479.jpg,"913,1739,913,1739,",Wind instruments (3730),104
Image_2210.jpeg,"150,263,188,358,",Violoncello (3582),100
Image_619.jpg,"109,988,669,1567,",End-blown trumpet (6556),33
Image_1628.jpg,"2074,751,2956,1846,",Portative organ (2267),68
Image_1880.jpg,"362,442,401,536,",Wind instruments (3730),104
Image_1991.jpeg,"1126,899,1494,1091,",Portative organ (2267),68
Image_5765.jpeg,"1025,1324,1423,1977,",Harp (3285),42
Image_2920.jpg,"691,639,1161,862,",Violin (3573),99
Image_3468.jpg,"419,-50,4157,2519,",Natural trumpet (4419),59
Image_509.jpg,"14,424,401,769,",Fiddle (3142),34
Image_890.jpg,"476,1309,648,1565,",Fiddle (3142),34
Image_2701.jpg,"283,422,1846,2525,",Positive organ (2268),69
Image_4768.jpg,"1137,3501,2095,3908,",Hurdy-gurdy (3305),46
Image_378.jpg,"552,1093,915,1648,",Lute (3394),54
Image_4675.jpeg,"140,499,261,722,",Wind instruments (3730),104
Image_1824.jpg,"1188,370,2756,3838,",Guitar (3237),40
Image_5491.jpg,"1886,1002,2062,1218,",Portative organ (2267),68
Image_4001.jpg,"4108,444,4997,2455,",Positive organ (2268),69
Image_1793.jpg,"752,1707,1598,2236,",Harp (3285),42
Image_1406.jpg,"126,175,345,540,",Harp (3285),42
Image_2280.jpg,"979,449,1052,558,",Lute (3394),54
Image_1348.jpg,"1008,750,1197,888,",Lute (3394),54
Image_5340.jpeg,"281,203,359,317,",Cymbals (2451),23
Image_5157.jpg,"488,318,542,395,",Harpsichord (2251),43
Image_3419.jpeg,"30,78,92,218,",Treble viol  (3594),86
Image_2554.jpg,"1486,836,2574,1448,",Lira da braccio (3181),52
Image_202.png,"130,143,186,249,",Kithara (4940),51
Image_2384.jpg,"1318,1362,1371,1428,",End-blown trumpet (6556),33
Image_5385.jpeg,"1039,1433,1276,1728,",Syrinx (4084),79
Image_2879.jpg,"3543,429,3964,1352,",Lute (3394),54
Image_5108.jpg,"1027,1272,1141,1374,",Harp (3285),42
Image_2980.jpeg,"838,380,899,437,",Percussion instruments (2370),65
Image_334.jpg,"450,213,479,226,",Viola (3561),96
Image_3292.jpg,"1550,817,1750,1486,",Harp (3285),42
Image_4370.jpg,"2174,1619,2251,1726,",Harp (3285),42
Image_1310.jpeg,"138,635,341,818,",Bassoon  (3795),7
Image_2354.jpg,"1466,2031,1596,2118,",Psaltery (3677),70
Image_4354.jpg,"845,341,950,496,",Harp (3285),42
Image_4813.jpg,"1098,236,1272,337,",Psaltery (3677),70
Image_2228.jpg,"132,1155,1378,3152,",Harp (3285),42
Image_2345.jpg,"766,1008,861,1092,",Lute (3394),54
Image_3578.jpeg,"348,473,405,554,",Kettledrum (2887),48
Image_4480.jpg,"1650,672,1275,984,",Shawm (4258),74
Image_5637.jpg,"558,414,688,502,",Tambourine (2746),81
Image_5728.jpg,"1943,1888,2214,2077,",Harp (3285),42
Image_3395.jpeg,"588,578,659,707,",Trombone (4369),88
Image_664.jpg,"1282,1670,1670,2220,",Harp (3285),42
Image_5606.jpg,"2014,2255,2703,2626,",Aulos (4173),1
Image_377.jpg,"387,456,466,514,",Side drum (2729),75
Image_396.jpg,"763,1510,901,1847,",Lute (3394),54
Image_3383.jpg,"129,164,159,208,",Natural trumpet (4419),59
Image_5286.jpg,"252,288,277,306,",Lute (3394),54
Image_3809.jpg,"90,1437,222,1612,",Portative organ (2267),68
Image_5510.png,"203,215,203,215,",Harp (3285),42
Image_5163.jpg,"2020,693,3608,1511,",Violin (3573),99
Image_2559.jpg,"146,336,414,475,",Tabor pipe (6689),80
Image_3495.jpg,"179,1695,592,1874,",Cittern (3106),13
Image_3115.jpg,"361,1600,834,2469,",Psaltery (3677),70
Image_526.jpeg,"271,405,339,496,",Transverse flute (4093),85
Image_3565.jpeg,"1269,172,1404,324,",Sackbut  (4364),73
Image_4348.jpg,"1398,2028,1924,2411,",Double flute  (3930),26
Image_1116.jpg,"564,217,626,277,",Cornu  (4390),20
Image_5056.jpg,"431,893,571,939,",Harp (3285),42
Image_5558.jpeg,"1451,1477,1483,1525,",Flute (3955),36
Image_2815.jpg,"549,1851,374,2183,",Lute (3394),54
Image_890.jpg,"1149,1258,1347,1610,",Harp (3285),42
Image_1211.jpg,"1313,842,1521,981,",Lute (3394),54
Image_828.jpg,"1914,773,2816,876,",Fiddle (3142),34
Image_1087.jpg,"1128,924,1793,1273,",Cornett (3868),19
Image_3383.jpg,"116,286,175,358,",Wind instruments (3730),104
Image_2963.jpg,"1729,949,1884,1187,",Harp (3285),42
Image_5446.jpg,"1205,1273,1257,1345,",Lute (3394),54
Image_4889.jpeg,"125,426,236,523,",Cymbals (2451),23
Image_2404.jpg,"2291,1189,2333,1237,",Horn (4118),44
Image_5459.jpg,"712,423,873,650,",Cymbals (2451),23
Image_4923.jpg,"155,685,446,1089,",Lute (3394),54
Image_2404.jpg,"2386,1149,2438,1187,",Violoncello (3582),100
Image_3565.jpeg,"731,1551,797,1621,",Harp (3285),42
Image_4512.jpg,"803,1921,1913,3370,",Violin (3573),99
Image_1259.jpg,"886,706,1355,1220,",Duct flute (3932),28
Image_213.jpg,"1412,322,1758,926,",Harp (3285),42
Image_4132.jpg,"51,110,103,226,",Lute (3394),54
Image_4824.jpg,"360,1259,1082,2111,",End-blown trumpet (6556),33
Image_5401.jpeg,"105,168,167,185,",Portative organ (2267),68
Image_929.jpeg,"359,256,374,281,",Cymbals (2451),23
Image_4005.jpg,"171,275,222,322,",Viola da gamba (3604),98
Image_5304.jpg,"714,891,923,1075,",Fiddle (3142),34
Image_788.jpeg,"487,197,572,362,",Trumpet  (4446),89
Image_3578.jpeg,"217,492,229,509,",Bassoon  (3795),7
Image_359.jpg,"3090,689,3210,1029,",Hurdy-gurdy (3305),46
Image_4782.jpeg,"75,603,192,721,",Viola da gamba (3604),98
Image_206.jpg,"2455,1181,2916,2462,",Portative organ (2267),68
Image_4876.jpg,"463,1428,547,1621,",Wind instruments (3730),104
Image_5462.png,"268,296,309,333,",Lirone (3183),53
Image_1993.jpg,"1245,821,1369,965,",Horn (4118),44
Image_4005.jpg,"231,269,254,325,",Violin (3573),99
Image_2404.jpg,"1827,1140,1889,1185,",Kettledrum (2887),48
Image_658.jpg,"1209,628,1416,708,",Zither (3729),105
Image_3248.jpeg,"381,190,414,245,",Double bass  (3111),24
Image_4184.jpg,"2712,1265,2901,1445,",Fiddle (3142),34
Image_3727.jpg,"1331,2971,1417,3169,",Fiddle (3142),34
Image_3292.jpg,"287,2944,430,3061,",Lute (3394),54
Image_828.jpg,"4725,829,4888,957,",Portative organ (2267),68
Image_3225.jpg,"1783,1290,1955,1418,",Lute (3394),54
Image_2666.jpg,"635,2714,1577,3823,",Harp (3285),42
Image_715.jpg,"360,1877,583,2156,",Bassoon  (3795),7
Image_4041.jpg,"407,1000,513,1098,",Zither (3729),105
Image_4056.jpg,"454,3076,654,3178,",Triangle (3005),87
Image_929.jpeg,"133,353,164,385,",Kettledrum (2887),48
Image_4342.jpg,"624,1333,696,1361,",End-blown trumpet (6556),33
Image_3809.jpg,"470,1695,629,1784,",Zither (3729),105
Image_3359.jpg,"452,1206,663,1348,",Fiddle (3142),34
Image_1772.jpg,"175,388,432,515,",Harp (3285),42
Image_2911.jpg,"1936,3005,2077,3292,",Violin (3573),99
Image_3578.jpeg,"243,508,282,539,",Side drum (2729),75
Image_421.jpg,"61,203,84,261,",Violin (3573),99
Image_590.jpg,"3823,366,4385,686,",Dulcimer (3644),30
Image_5477.png,"457,197,500,227,",Violin (3573),99
Image_3012.jpg,"324,175,428,277,",Transverse flute (4093),85
Image_5453.jpg,"335,101,389,146,",Cornett (3868),19
Image_3565.jpeg,"245,240,418,341,",Trumpet  (4446),89
Image_722.jpg,"438,233,601,482,",Guitar (3237),40
Image_3596.jpg,"971,1825,1328,2153,",Lute (3394),54
Image_1584.jpg,"1641,888,1881,1519,",Horn (4118),44
Image_3493.JPEG,"342,290,471,388,",Wind instruments (3730),104
Image_3358.jpg,"1392,2545,1754,3097,",Psaltery (3677),70
Image_3405.jpg,"1738,2874,1795,2976,",Dulcimer (3644),30
Image_5594.jpg,"1996,1745,2256,1939,",Bagpipe (3746),2
Image_3121.jpg,"1135,882,1204,1025,",Portative organ (2267),68
Image_3696.jpg,"1545,1237,1797,1513,",Rebec  (3202),71
Image_3619.jpg,"1324,1489,1766,1770,",Lute (3394),54
Image_1688.jpg,"609,453,708,495,",Cornu  (4390),20
Image_2151.jpg,"279,174,763,1684,",Positive organ (2268),69
Image_3468.jpg,"2126,1675,2389,1908,",Natural trumpet (4419),59
Image_1649.jpg,"3135,1832,3649,2301,",Violone (3609),101
Image_4803.jpeg,"137,18,249,177,",Tambourine (2746),81
Image_767.jpg,"209,129,243,174,",Lyre (3501),55
Image_4405.jpg,"683,1287,766,1365,",Transverse flute (4093),85
Image_3403.jpg,"1955,365,2062,428,",Harp (3285),42
Image_1918.jpg,"1908,480,1908,480,",Harp (3285),42
Image_3493.JPEG,"293,1238,466,1343,",Side drum (2729),75
Image_1726.jpeg,"1034,591,1339,1396,",Double bass  (3111),24
Image_2511.jpg,"1162,1233,1391,1436,",Psaltery (3677),70
Image_5482.jpeg,"440,832,691,909,",Transverse flute (4093),85
Image_3468.jpg,"1625,470,2032,793,",Natural trumpet (4419),59
Image_3493.JPEG,"293,1238,466,1343,",Psaltery (3677),70
Image_5056.jpg,"192,-2,382,127,",Viola da gamba (3604),98
Image_2404.jpg,"2365,1055,2397,1079,",Trumpet  (4446),89
Image_2140.JPG,"361,1217,625,1646,",Rebec  (3202),71
Image_4051.jpg,"682,886,1637,1506,",Rebec  (3202),71
Image_4310.jpg,"627,1744,708,1778,",Lute (3394),54
Image_4327.jpg,"468,571,821,723,",Portative organ (2267),68
Image_1973.jpg,"3315,3092,4046,4095,",Psaltery (3677),70
Image_3565.jpeg,"953,69,1240,268,",Harpsichord (2251),43
Image_971.jpg,"736,1441,1356,2118,",Cittern (3106),13
Image_3990.jpg,"541,586,612,685,",Harp (3285),42
Image_1096.jpg,"501,654,952,1164,",Portative organ (2267),68
Image_3493.JPEG,"674,324,782,427,",Hurdy-gurdy (3305),46
Image_252.jpg,"84,25,1597,1165,",Violoncello (3582),100
Image_3004.jpg,"2602,973,3027,1167,",Rebec  (3202),71
Image_437.jpg,"3391,1782,3512,1839,",Lute (3394),54
Image_658.jpg,"545,1699,594,1846,",Bagpipe (3746),2
Image_637.jpg,"725,1425,859,1515,",Fiddle (3142),34
Image_622.jpg,"313,-5,823,691,",Virginal (2257),102
Image_1359.jpg,"184,434,568,582,",Portative organ (2267),68
Image_3179.php,"415,288,458,328,",Sackbut  (4364),73
