,Image Filename,coordinates,Term
33076,Image_3565.jpeg,"741,1637,868,1698,",Violin (3573)
33077,Image_3565.jpeg,"741,1637,868,1698,",Lute (3394)
33078,Image_3565.jpeg,"741,1637,868,1698,",Horn (4118)
33079,Image_3565.jpeg,"741,1637,868,1698,",Bell (2381)
33080,Image_3565.jpeg,"741,1637,868,1698,",Lyre (3501)
33081,Image_3565.jpeg,"741,1637,868,1698,",Harp (3285)
33082,Image_3565.jpeg,"741,1637,868,1698,",Crumhorn (4189)
33083,Image_3565.jpeg,"741,1637,868,1698,",Lira da braccio (3181)
33084,Image_3565.jpeg,"741,1637,868,1698,",Rebec  (3202)
33085,Image_3565.jpeg,"741,1637,868,1698,",Drum (2585)
33086,Image_3565.jpeg,"741,1637,868,1698,",Sackbut  (4364)
33087,Image_3565.jpeg,"741,1637,868,1698,",Harpsichord (2251)
33088,Image_3565.jpeg,"741,1637,868,1698,",Recorder (4039)
33089,Image_3565.jpeg,"741,1637,868,1698,",Transverse flute (4093)
33090,Image_3565.jpeg,"741,1637,868,1698,",
33091,Image_3565.jpeg,"884,1651,944,1720,",Viola da gamba (3604)
33092,Image_3565.jpeg,"884,1651,944,1720,",Shawm (4258)
33093,Image_3565.jpeg,"884,1651,944,1720,",Trumpet  (4446)
33094,Image_3565.jpeg,"884,1651,944,1720,",Cornet (3860)
33095,Image_3565.jpeg,"884,1651,944,1720,",Kit (3571)
33096,Image_3565.jpeg,"884,1651,944,1720,",Violin (3573)
33097,Image_3565.jpeg,"884,1651,944,1720,",Lute (3394)
33098,Image_3565.jpeg,"884,1651,944,1720,",Horn (4118)
33099,Image_3565.jpeg,"884,1651,944,1720,",Bell (2381)
33100,Image_3565.jpeg,"884,1651,944,1720,",Lyre (3501)
33101,Image_3565.jpeg,"884,1651,944,1720,",Harp (3285)
33102,Image_3565.jpeg,"884,1651,944,1720,",Crumhorn (4189)
33103,Image_3565.jpeg,"884,1651,944,1720,",Lira da braccio (3181)
33104,Image_3565.jpeg,"884,1651,944,1720,",Rebec  (3202)
33105,Image_3565.jpeg,"884,1651,944,1720,",Drum (2585)
33106,Image_3565.jpeg,"884,1651,944,1720,",Sackbut  (4364)
33107,Image_3565.jpeg,"884,1651,944,1720,",Harpsichord (2251)
33108,Image_3565.jpeg,"884,1651,944,1720,",Recorder (4039)
33109,Image_3565.jpeg,"884,1651,944,1720,",Transverse flute (4093)
33110,Image_3565.jpeg,"884,1651,944,1720,",
33111,Image_3565.jpeg,"864,1768,926,1804,",Viola da gamba (3604)
33112,Image_3565.jpeg,"864,1768,926,1804,",Shawm (4258)
33113,Image_3565.jpeg,"864,1768,926,1804,",Trumpet  (4446)
33114,Image_3565.jpeg,"864,1768,926,1804,",Cornet (3860)
33115,Image_3565.jpeg,"864,1768,926,1804,",Kit (3571)
33116,Image_3565.jpeg,"864,1768,926,1804,",Violin (3573)
33117,Image_3565.jpeg,"864,1768,926,1804,",Lute (3394)
33118,Image_3565.jpeg,"864,1768,926,1804,",Horn (4118)
33119,Image_3565.jpeg,"864,1768,926,1804,",Bell (2381)
33120,Image_3565.jpeg,"864,1768,926,1804,",Lyre (3501)
33121,Image_3565.jpeg,"864,1768,926,1804,",Harp (3285)
33122,Image_3565.jpeg,"864,1768,926,1804,",Crumhorn (4189)
33123,Image_3565.jpeg,"864,1768,926,1804,",Lira da braccio (3181)
33124,Image_3565.jpeg,"864,1768,926,1804,",Rebec  (3202)
33125,Image_3565.jpeg,"864,1768,926,1804,",Drum (2585)
33126,Image_3565.jpeg,"864,1768,926,1804,",Sackbut  (4364)
33127,Image_3565.jpeg,"864,1768,926,1804,",Harpsichord (2251)
33128,Image_3565.jpeg,"864,1768,926,1804,",Recorder (4039)
33129,Image_3565.jpeg,"864,1768,926,1804,",Transverse flute (4093)
33130,Image_3565.jpeg,"864,1768,926,1804,",
33131,Image_3565.jpeg,"2391,97,2608,269,",Viola da gamba (3604)
33132,Image_3565.jpeg,"2391,97,2608,269,",Shawm (4258)
33133,Image_3565.jpeg,"2391,97,2608,269,",Trumpet  (4446)
33134,Image_3565.jpeg,"2391,97,2608,269,",Cornet (3860)
33135,Image_3565.jpeg,"2391,97,2608,269,",Kit (3571)
33136,Image_3565.jpeg,"2391,97,2608,269,",Violin (3573)
33137,Image_3565.jpeg,"2391,97,2608,269,",Lute (3394)
33138,Image_3565.jpeg,"2391,97,2608,269,",Horn (4118)
33139,Image_3565.jpeg,"2391,97,2608,269,",Bell (2381)
33140,Image_3565.jpeg,"2391,97,2608,269,",Lyre (3501)
33141,Image_3565.jpeg,"2391,97,2608,269,",Harp (3285)
33142,Image_3565.jpeg,"2391,97,2608,269,",Crumhorn (4189)
33143,Image_3565.jpeg,"2391,97,2608,269,",Lira da braccio (3181)
33144,Image_3565.jpeg,"2391,97,2608,269,",Rebec  (3202)
33145,Image_3565.jpeg,"2391,97,2608,269,",Drum (2585)
33146,Image_3565.jpeg,"2391,97,2608,269,",Sackbut  (4364)
33147,Image_3565.jpeg,"2391,97,2608,269,",Harpsichord (2251)
33148,Image_3565.jpeg,"2391,97,2608,269,",Recorder (4039)
33149,Image_3565.jpeg,"2391,97,2608,269,",Transverse flute (4093)
33150,Image_3565.jpeg,"2391,97,2608,269,",
33151,Image_3565.jpeg,"2560,148,2725,235,",Viola da gamba (3604)
33152,Image_3565.jpeg,"2560,148,2725,235,",Shawm (4258)
33153,Image_3565.jpeg,"2560,148,2725,235,",Trumpet  (4446)
33154,Image_3565.jpeg,"2560,148,2725,235,",Cornet (3860)
33155,Image_3565.jpeg,"2560,148,2725,235,",Kit (3571)
33156,Image_3565.jpeg,"2560,148,2725,235,",Violin (3573)
33157,Image_3565.jpeg,"2560,148,2725,235,",Lute (3394)
33158,Image_3565.jpeg,"2560,148,2725,235,",Horn (4118)
33159,Image_3565.jpeg,"2560,148,2725,235,",Bell (2381)
33160,Image_3565.jpeg,"2560,148,2725,235,",Lyre (3501)
33161,Image_3565.jpeg,"2560,148,2725,235,",Harp (3285)
33162,Image_3565.jpeg,"2560,148,2725,235,",Crumhorn (4189)
33163,Image_3565.jpeg,"2560,148,2725,235,",Lira da braccio (3181)
33164,Image_3565.jpeg,"2560,148,2725,235,",Rebec  (3202)
33165,Image_3565.jpeg,"2560,148,2725,235,",Drum (2585)
33166,Image_3565.jpeg,"2560,148,2725,235,",Sackbut  (4364)
33167,Image_3565.jpeg,"2560,148,2725,235,",Harpsichord (2251)
33168,Image_3565.jpeg,"2560,148,2725,235,",Recorder (4039)
33169,Image_3565.jpeg,"2560,148,2725,235,",Transverse flute (4093)
33170,Image_3565.jpeg,"2560,148,2725,235,",
33171,Image_3565.jpeg,"2735,482,2897,604,",Viola da gamba (3604)
33172,Image_3565.jpeg,"2735,482,2897,604,",Shawm (4258)
33173,Image_3565.jpeg,"2735,482,2897,604,",Trumpet  (4446)
33174,Image_3565.jpeg,"2735,482,2897,604,",Cornet (3860)
33175,Image_3565.jpeg,"2735,482,2897,604,",Kit (3571)
33176,Image_3565.jpeg,"2735,482,2897,604,",Violin (3573)
33177,Image_3565.jpeg,"2735,482,2897,604,",Lute (3394)
33178,Image_3565.jpeg,"2735,482,2897,604,",Horn (4118)
33179,Image_3565.jpeg,"2735,482,2897,604,",Bell (2381)
33180,Image_3565.jpeg,"2735,482,2897,604,",Lyre (3501)
33181,Image_3565.jpeg,"2735,482,2897,604,",Harp (3285)
33182,Image_3565.jpeg,"2735,482,2897,604,",Crumhorn (4189)
33183,Image_3565.jpeg,"2735,482,2897,604,",Lira da braccio (3181)
33184,Image_3565.jpeg,"2735,482,2897,604,",Rebec  (3202)
33185,Image_3565.jpeg,"2735,482,2897,604,",Drum (2585)
33186,Image_3565.jpeg,"2735,482,2897,604,",Sackbut  (4364)
33187,Image_3565.jpeg,"2735,482,2897,604,",Harpsichord (2251)
33188,Image_3565.jpeg,"2735,482,2897,604,",Recorder (4039)
33189,Image_3565.jpeg,"2735,482,2897,604,",Transverse flute (4093)
33190,Image_3565.jpeg,"2735,482,2897,604,",
33191,Image_3565.jpeg,"2768,1525,2858,1602,",Viola da gamba (3604)
33192,Image_3565.jpeg,"2768,1525,2858,1602,",Shawm (4258)
33193,Image_3565.jpeg,"2768,1525,2858,1602,",Trumpet  (4446)
33194,Image_3565.jpeg,"2768,1525,2858,1602,",Cornet (3860)
33195,Image_3565.jpeg,"2768,1525,2858,1602,",Kit (3571)
33196,Image_3565.jpeg,"2768,1525,2858,1602,",Violin (3573)
33197,Image_3565.jpeg,"2768,1525,2858,1602,",Lute (3394)
33198,Image_3565.jpeg,"2768,1525,2858,1602,",Horn (4118)
33199,Image_3565.jpeg,"2768,1525,2858,1602,",Bell (2381)
33200,Image_3565.jpeg,"2768,1525,2858,1602,",Lyre (3501)
33201,Image_3565.jpeg,"2768,1525,2858,1602,",Harp (3285)
33202,Image_3565.jpeg,"2768,1525,2858,1602,",Crumhorn (4189)
33203,Image_3565.jpeg,"2768,1525,2858,1602,",Lira da braccio (3181)
33204,Image_3565.jpeg,"2768,1525,2858,1602,",Rebec  (3202)
33205,Image_3565.jpeg,"2768,1525,2858,1602,",Drum (2585)
33206,Image_3565.jpeg,"2768,1525,2858,1602,",Sackbut  (4364)
33207,Image_3565.jpeg,"2768,1525,2858,1602,",Harpsichord (2251)
33208,Image_3565.jpeg,"2768,1525,2858,1602,",Recorder (4039)
33209,Image_3565.jpeg,"2768,1525,2858,1602,",Transverse flute (4093)
33210,Image_3565.jpeg,"2768,1525,2858,1602,",
33211,Image_3565.jpeg,"2324,457,2615,1017,",Viola da gamba (3604)
33212,Image_3565.jpeg,"2324,457,2615,1017,",Shawm (4258)
33213,Image_3565.jpeg,"2324,457,2615,1017,",Trumpet  (4446)
33214,Image_3565.jpeg,"2324,457,2615,1017,",Cornet (3860)
33215,Image_3565.jpeg,"2324,457,2615,1017,",Kit (3571)
33216,Image_3565.jpeg,"2324,457,2615,1017,",Violin (3573)
33217,Image_3565.jpeg,"2324,457,2615,1017,",Lute (3394)
33218,Image_3565.jpeg,"2324,457,2615,1017,",Horn (4118)
33219,Image_3565.jpeg,"2324,457,2615,1017,",Bell (2381)
33220,Image_3565.jpeg,"2324,457,2615,1017,",Lyre (3501)
33221,Image_3565.jpeg,"2324,457,2615,1017,",Harp (3285)
33222,Image_3565.jpeg,"2324,457,2615,1017,",Crumhorn (4189)
33223,Image_3565.jpeg,"2324,457,2615,1017,",Lira da braccio (3181)
33224,Image_3565.jpeg,"2324,457,2615,1017,",Rebec  (3202)
33225,Image_3565.jpeg,"2324,457,2615,1017,",Drum (2585)
33226,Image_3565.jpeg,"2324,457,2615,1017,",Sackbut  (4364)
33227,Image_3565.jpeg,"2324,457,2615,1017,",Harpsichord (2251)
33228,Image_3565.jpeg,"2324,457,2615,1017,",Recorder (4039)
33229,Image_3565.jpeg,"2324,457,2615,1017,",Transverse flute (4093)
33230,Image_3565.jpeg,"2324,457,2615,1017,",
33231,Image_3565.jpeg,"2298,326,2383,419,",Viola da gamba (3604)
33232,Image_3565.jpeg,"2298,326,2383,419,",Shawm (4258)
33233,Image_3565.jpeg,"2298,326,2383,419,",Trumpet  (4446)
33234,Image_3565.jpeg,"2298,326,2383,419,",Cornet (3860)
33235,Image_3565.jpeg,"2298,326,2383,419,",Kit (3571)
33236,Image_3565.jpeg,"2298,326,2383,419,",Violin (3573)
33237,Image_3565.jpeg,"2298,326,2383,419,",Lute (3394)
33238,Image_3565.jpeg,"2298,326,2383,419,",Horn (4118)
33239,Image_3565.jpeg,"2298,326,2383,419,",Bell (2381)
33240,Image_3565.jpeg,"2298,326,2383,419,",Lyre (3501)
33241,Image_3565.jpeg,"2298,326,2383,419,",Harp (3285)
33242,Image_3565.jpeg,"2298,326,2383,419,",Crumhorn (4189)
33243,Image_3565.jpeg,"2298,326,2383,419,",Lira da braccio (3181)
33244,Image_3565.jpeg,"2298,326,2383,419,",Rebec  (3202)
33245,Image_3565.jpeg,"2298,326,2383,419,",Drum (2585)
33246,Image_3565.jpeg,"2298,326,2383,419,",Sackbut  (4364)
33247,Image_3565.jpeg,"2298,326,2383,419,",Harpsichord (2251)
33248,Image_3565.jpeg,"2298,326,2383,419,",Recorder (4039)
33249,Image_3565.jpeg,"2298,326,2383,419,",Transverse flute (4093)
33250,Image_3565.jpeg,"2298,326,2383,419,",
33251,Image_3565.jpeg,"1601,468,2055,776,",Viola da gamba (3604)
33252,Image_3565.jpeg,"1601,468,2055,776,",Shawm (4258)
33253,Image_3565.jpeg,"1601,468,2055,776,",Trumpet  (4446)
33254,Image_3565.jpeg,"1601,468,2055,776,",Cornet (3860)
33255,Image_3565.jpeg,"1601,468,2055,776,",Kit (3571)
33256,Image_3565.jpeg,"1601,468,2055,776,",Violin (3573)
33257,Image_3565.jpeg,"1601,468,2055,776,",Lute (3394)
33258,Image_3565.jpeg,"1601,468,2055,776,",Horn (4118)
33259,Image_3565.jpeg,"1601,468,2055,776,",Bell (2381)
33260,Image_3565.jpeg,"1601,468,2055,776,",Lyre (3501)
33261,Image_3565.jpeg,"1601,468,2055,776,",Harp (3285)
33262,Image_3565.jpeg,"1601,468,2055,776,",Crumhorn (4189)
33263,Image_3565.jpeg,"1601,468,2055,776,",Lira da braccio (3181)
33264,Image_3565.jpeg,"1601,468,2055,776,",Rebec  (3202)
33265,Image_3565.jpeg,"1601,468,2055,776,",Drum (2585)
33266,Image_3565.jpeg,"1601,468,2055,776,",Sackbut  (4364)
33267,Image_3565.jpeg,"1601,468,2055,776,",Harpsichord (2251)
33268,Image_3565.jpeg,"1601,468,2055,776,",Recorder (4039)
33269,Image_3565.jpeg,"1601,468,2055,776,",Transverse flute (4093)
33270,Image_3565.jpeg,"1601,468,2055,776,",
33271,Image_3565.jpeg,"601,215,715,283,",Viola da gamba (3604)
33272,Image_3565.jpeg,"601,215,715,283,",Shawm (4258)
33273,Image_3565.jpeg,"601,215,715,283,",Trumpet  (4446)
33274,Image_3565.jpeg,"601,215,715,283,",Cornet (3860)
33275,Image_3565.jpeg,"601,215,715,283,",Kit (3571)
33276,Image_3565.jpeg,"601,215,715,283,",Violin (3573)
33277,Image_3565.jpeg,"601,215,715,283,",Lute (3394)
33278,Image_3565.jpeg,"601,215,715,283,",Horn (4118)
33279,Image_3565.jpeg,"601,215,715,283,",Bell (2381)
33280,Image_3565.jpeg,"601,215,715,283,",Lyre (3501)
33281,Image_3565.jpeg,"601,215,715,283,",Harp (3285)
33282,Image_3565.jpeg,"601,215,715,283,",Crumhorn (4189)
33283,Image_3565.jpeg,"601,215,715,283,",Lira da braccio (3181)
33284,Image_3565.jpeg,"601,215,715,283,",Rebec  (3202)
33285,Image_3565.jpeg,"601,215,715,283,",Drum (2585)
33286,Image_3565.jpeg,"601,215,715,283,",Sackbut  (4364)
33287,Image_3565.jpeg,"601,215,715,283,",Harpsichord (2251)
33288,Image_3565.jpeg,"601,215,715,283,",Recorder (4039)
33289,Image_3565.jpeg,"601,215,715,283,",Transverse flute (4093)
33290,Image_3565.jpeg,"601,215,715,283,",
33291,Image_3565.jpeg,"1100,343,1425,706,",Viola da gamba (3604)
33292,Image_3565.jpeg,"1100,343,1425,706,",Shawm (4258)
33293,Image_3565.jpeg,"1100,343,1425,706,",Trumpet  (4446)
33294,Image_3565.jpeg,"1100,343,1425,706,",Cornet (3860)
33295,Image_3565.jpeg,"1100,343,1425,706,",Kit (3571)
33296,Image_3565.jpeg,"1100,343,1425,706,",Violin (3573)
33297,Image_3565.jpeg,"1100,343,1425,706,",Lute (3394)
33298,Image_3565.jpeg,"1100,343,1425,706,",Horn (4118)
33299,Image_3565.jpeg,"1100,343,1425,706,",Bell (2381)
33300,Image_3565.jpeg,"1100,343,1425,706,",Lyre (3501)
33301,Image_3565.jpeg,"1100,343,1425,706,",Harp (3285)
33302,Image_3565.jpeg,"1100,343,1425,706,",Crumhorn (4189)
33303,Image_3565.jpeg,"1100,343,1425,706,",Lira da braccio (3181)
33304,Image_3565.jpeg,"1100,343,1425,706,",Rebec  (3202)
33305,Image_3565.jpeg,"1100,343,1425,706,",Drum (2585)
33306,Image_3565.jpeg,"1100,343,1425,706,",Sackbut  (4364)
33307,Image_3565.jpeg,"1100,343,1425,706,",Harpsichord (2251)
33308,Image_3565.jpeg,"1100,343,1425,706,",Recorder (4039)
33309,Image_3565.jpeg,"1100,343,1425,706,",Transverse flute (4093)
33310,Image_3565.jpeg,"1100,343,1425,706,",
33311,Image_3565.jpeg,"1202,277,1410,645,",Viola da gamba (3604)
33312,Image_3565.jpeg,"1202,277,1410,645,",Shawm (4258)
33313,Image_3565.jpeg,"1202,277,1410,645,",Trumpet  (4446)
33314,Image_3565.jpeg,"1202,277,1410,645,",Cornet (3860)
33315,Image_3565.jpeg,"1202,277,1410,645,",Kit (3571)
33316,Image_3565.jpeg,"1202,277,1410,645,",Violin (3573)
33317,Image_3565.jpeg,"1202,277,1410,645,",Lute (3394)
33318,Image_3565.jpeg,"1202,277,1410,645,",Horn (4118)
33319,Image_3565.jpeg,"1202,277,1410,645,",Bell (2381)
33320,Image_3565.jpeg,"1202,277,1410,645,",Lyre (3501)
33321,Image_3565.jpeg,"1202,277,1410,645,",Harp (3285)
33322,Image_3565.jpeg,"1202,277,1410,645,",Crumhorn (4189)
33323,Image_3565.jpeg,"1202,277,1410,645,",Lira da braccio (3181)
33324,Image_3565.jpeg,"1202,277,1410,645,",Rebec  (3202)
33325,Image_3565.jpeg,"1202,277,1410,645,",Drum (2585)
33326,Image_3565.jpeg,"1202,277,1410,645,",Sackbut  (4364)
33327,Image_3565.jpeg,"1202,277,1410,645,",Harpsichord (2251)
33328,Image_3565.jpeg,"1202,277,1410,645,",Recorder (4039)
33329,Image_3565.jpeg,"1202,277,1410,645,",Transverse flute (4093)
33330,Image_3565.jpeg,"1202,277,1410,645,",
33331,Image_3565.jpeg,"1202,148,1507,291,",Viola da gamba (3604)
33332,Image_3565.jpeg,"1202,148,1507,291,",Shawm (4258)
33333,Image_3565.jpeg,"1202,148,1507,291,",Trumpet  (4446)
33334,Image_3565.jpeg,"1202,148,1507,291,",Cornet (3860)
33335,Image_3565.jpeg,"1202,148,1507,291,",Kit (3571)
33336,Image_3565.jpeg,"1202,148,1507,291,",Violin (3573)
33337,Image_3565.jpeg,"1202,148,1507,291,",Lute (3394)
33338,Image_3565.jpeg,"1202,148,1507,291,",Horn (4118)
33339,Image_3565.jpeg,"1202,148,1507,291,",Bell (2381)
33340,Image_3565.jpeg,"1202,148,1507,291,",Lyre (3501)
33341,Image_3565.jpeg,"1202,148,1507,291,",Harp (3285)
33342,Image_3565.jpeg,"1202,148,1507,291,",Crumhorn (4189)
33343,Image_3565.jpeg,"1202,148,1507,291,",Lira da braccio (3181)
33344,Image_3565.jpeg,"1202,148,1507,291,",Rebec  (3202)
33345,Image_3565.jpeg,"1202,148,1507,291,",Drum (2585)
33346,Image_3565.jpeg,"1202,148,1507,291,",Sackbut  (4364)
33347,Image_3565.jpeg,"1202,148,1507,291,",Harpsichord (2251)
33348,Image_3565.jpeg,"1202,148,1507,291,",Recorder (4039)
33349,Image_3565.jpeg,"1202,148,1507,291,",Transverse flute (4093)
33350,Image_3565.jpeg,"1202,148,1507,291,",
33351,Image_3565.jpeg,"1269,172,1404,324,",Viola da gamba (3604)
33352,Image_3565.jpeg,"1269,172,1404,324,",Shawm (4258)
33353,Image_3565.jpeg,"1269,172,1404,324,",Trumpet  (4446)
33354,Image_3565.jpeg,"1269,172,1404,324,",Cornet (3860)
33355,Image_3565.jpeg,"1269,172,1404,324,",Kit (3571)
33356,Image_3565.jpeg,"1269,172,1404,324,",Violin (3573)
33357,Image_3565.jpeg,"1269,172,1404,324,",Lute (3394)
33358,Image_3565.jpeg,"1269,172,1404,324,",Horn (4118)
33359,Image_3565.jpeg,"1269,172,1404,324,",Bell (2381)
33360,Image_3565.jpeg,"1269,172,1404,324,",Lyre (3501)
33361,Image_3565.jpeg,"1269,172,1404,324,",Harp (3285)
33362,Image_3565.jpeg,"1269,172,1404,324,",Crumhorn (4189)
33363,Image_3565.jpeg,"1269,172,1404,324,",Lira da braccio (3181)
33364,Image_3565.jpeg,"1269,172,1404,324,",Rebec  (3202)
33365,Image_3565.jpeg,"1269,172,1404,324,",Drum (2585)
33366,Image_3565.jpeg,"1269,172,1404,324,",Sackbut  (4364)
33367,Image_3565.jpeg,"1269,172,1404,324,",Harpsichord (2251)
33368,Image_3565.jpeg,"1269,172,1404,324,",Recorder (4039)
33369,Image_3565.jpeg,"1269,172,1404,324,",Transverse flute (4093)
33370,Image_3565.jpeg,"1269,172,1404,324,",
33371,Image_3565.jpeg,"862,116,1208,356,",Viola da gamba (3604)
33372,Image_3565.jpeg,"862,116,1208,356,",Shawm (4258)
33373,Image_3565.jpeg,"862,116,1208,356,",Trumpet  (4446)
33374,Image_3565.jpeg,"862,116,1208,356,",Cornet (3860)
33375,Image_3565.jpeg,"862,116,1208,356,",Kit (3571)
33376,Image_3565.jpeg,"862,116,1208,356,",Violin (3573)
33377,Image_3565.jpeg,"862,116,1208,356,",Lute (3394)
33378,Image_3565.jpeg,"862,116,1208,356,",Horn (4118)
33379,Image_3565.jpeg,"862,116,1208,356,",Bell (2381)
33380,Image_3565.jpeg,"862,116,1208,356,",Lyre (3501)
33381,Image_3565.jpeg,"862,116,1208,356,",Harp (3285)
33382,Image_3565.jpeg,"862,116,1208,356,",Crumhorn (4189)
33383,Image_3565.jpeg,"862,116,1208,356,",Lira da braccio (3181)
33384,Image_3565.jpeg,"862,116,1208,356,",Rebec  (3202)
33385,Image_3565.jpeg,"862,116,1208,356,",Drum (2585)
33386,Image_3565.jpeg,"862,116,1208,356,",Sackbut  (4364)
33387,Image_3565.jpeg,"862,116,1208,356,",Harpsichord (2251)
33388,Image_3565.jpeg,"862,116,1208,356,",Recorder (4039)
33389,Image_3565.jpeg,"862,116,1208,356,",Transverse flute (4093)
33390,Image_3565.jpeg,"862,116,1208,356,",
33391,Image_3565.jpeg,"953,69,1240,268,",Viola da gamba (3604)
33392,Image_3565.jpeg,"953,69,1240,268,",Shawm (4258)
33393,Image_3565.jpeg,"953,69,1240,268,",Trumpet  (4446)
33394,Image_3565.jpeg,"953,69,1240,268,",Cornet (3860)
33395,Image_3565.jpeg,"953,69,1240,268,",Kit (3571)
33396,Image_3565.jpeg,"953,69,1240,268,",Violin (3573)
33397,Image_3565.jpeg,"953,69,1240,268,",Lute (3394)
33398,Image_3565.jpeg,"953,69,1240,268,",Horn (4118)
33399,Image_3565.jpeg,"953,69,1240,268,",Bell (2381)
33400,Image_3565.jpeg,"953,69,1240,268,",Lyre (3501)
33401,Image_3565.jpeg,"953,69,1240,268,",Harp (3285)
33402,Image_3565.jpeg,"953,69,1240,268,",Crumhorn (4189)
33403,Image_3565.jpeg,"953,69,1240,268,",Lira da braccio (3181)
33404,Image_3565.jpeg,"953,69,1240,268,",Rebec  (3202)
33405,Image_3565.jpeg,"953,69,1240,268,",Drum (2585)
33406,Image_3565.jpeg,"953,69,1240,268,",Sackbut  (4364)
33407,Image_3565.jpeg,"953,69,1240,268,",Harpsichord (2251)
33408,Image_3565.jpeg,"953,69,1240,268,",Recorder (4039)
33409,Image_3565.jpeg,"953,69,1240,268,",Transverse flute (4093)
33410,Image_3565.jpeg,"953,69,1240,268,",
33411,Image_3565.jpeg,"737,82,995,270,",Viola da gamba (3604)
33412,Image_3565.jpeg,"737,82,995,270,",Shawm (4258)
33413,Image_3565.jpeg,"737,82,995,270,",Trumpet  (4446)
33414,Image_3565.jpeg,"737,82,995,270,",Cornet (3860)
33415,Image_3565.jpeg,"737,82,995,270,",Kit (3571)
33416,Image_3565.jpeg,"737,82,995,270,",Violin (3573)
33417,Image_3565.jpeg,"737,82,995,270,",Lute (3394)
33418,Image_3565.jpeg,"737,82,995,270,",Horn (4118)
33419,Image_3565.jpeg,"737,82,995,270,",Bell (2381)
33420,Image_3565.jpeg,"737,82,995,270,",Lyre (3501)
33421,Image_3565.jpeg,"737,82,995,270,",Harp (3285)
33422,Image_3565.jpeg,"737,82,995,270,",Crumhorn (4189)
33423,Image_3565.jpeg,"737,82,995,270,",Lira da braccio (3181)
33424,Image_3565.jpeg,"737,82,995,270,",Rebec  (3202)
33425,Image_3565.jpeg,"737,82,995,270,",Drum (2585)
33426,Image_3565.jpeg,"737,82,995,270,",Sackbut  (4364)
33427,Image_3565.jpeg,"737,82,995,270,",Harpsichord (2251)
33428,Image_3565.jpeg,"737,82,995,270,",Recorder (4039)
33429,Image_3565.jpeg,"737,82,995,270,",Transverse flute (4093)
33430,Image_3565.jpeg,"737,82,995,270,",
33431,Image_3565.jpeg,"653,151,877,557,",Viola da gamba (3604)
33432,Image_3565.jpeg,"653,151,877,557,",Shawm (4258)
33433,Image_3565.jpeg,"653,151,877,557,",Trumpet  (4446)
33434,Image_3565.jpeg,"653,151,877,557,",Cornet (3860)
33435,Image_3565.jpeg,"653,151,877,557,",Kit (3571)
33436,Image_3565.jpeg,"653,151,877,557,",Violin (3573)
33437,Image_3565.jpeg,"653,151,877,557,",Lute (3394)
33438,Image_3565.jpeg,"653,151,877,557,",Horn (4118)
33439,Image_3565.jpeg,"653,151,877,557,",Bell (2381)
33440,Image_3565.jpeg,"653,151,877,557,",Lyre (3501)
33441,Image_3565.jpeg,"653,151,877,557,",Harp (3285)
33442,Image_3565.jpeg,"653,151,877,557,",Crumhorn (4189)
33443,Image_3565.jpeg,"653,151,877,557,",Lira da braccio (3181)
33444,Image_3565.jpeg,"653,151,877,557,",Rebec  (3202)
33445,Image_3565.jpeg,"653,151,877,557,",Drum (2585)
33446,Image_3565.jpeg,"653,151,877,557,",Sackbut  (4364)
33447,Image_3565.jpeg,"653,151,877,557,",Harpsichord (2251)
33448,Image_3565.jpeg,"653,151,877,557,",Recorder (4039)
33449,Image_3565.jpeg,"653,151,877,557,",Transverse flute (4093)
33450,Image_3565.jpeg,"653,151,877,557,",
33451,Image_3565.jpeg,"668,438,937,566,",Viola da gamba (3604)
33452,Image_3565.jpeg,"668,438,937,566,",Shawm (4258)
33453,Image_3565.jpeg,"668,438,937,566,",Trumpet  (4446)
33454,Image_3565.jpeg,"668,438,937,566,",Cornet (3860)
33455,Image_3565.jpeg,"668,438,937,566,",Kit (3571)
33456,Image_3565.jpeg,"668,438,937,566,",Violin (3573)
33457,Image_3565.jpeg,"668,438,937,566,",Lute (3394)
33458,Image_3565.jpeg,"668,438,937,566,",Horn (4118)
33459,Image_3565.jpeg,"668,438,937,566,",Bell (2381)
33460,Image_3565.jpeg,"668,438,937,566,",Lyre (3501)
33461,Image_3565.jpeg,"668,438,937,566,",Harp (3285)
33462,Image_3565.jpeg,"668,438,937,566,",Crumhorn (4189)
33463,Image_3565.jpeg,"668,438,937,566,",Lira da braccio (3181)
33464,Image_3565.jpeg,"668,438,937,566,",Rebec  (3202)
33465,Image_3565.jpeg,"668,438,937,566,",Drum (2585)
33466,Image_3565.jpeg,"668,438,937,566,",Sackbut  (4364)
33467,Image_3565.jpeg,"668,438,937,566,",Harpsichord (2251)
33468,Image_3565.jpeg,"668,438,937,566,",Recorder (4039)
33469,Image_3565.jpeg,"668,438,937,566,",Transverse flute (4093)
33470,Image_3565.jpeg,"668,438,937,566,",
33471,Image_3565.jpeg,"581,322,728,762,",Viola da gamba (3604)
33472,Image_3565.jpeg,"581,322,728,762,",Shawm (4258)
33473,Image_3565.jpeg,"581,322,728,762,",Trumpet  (4446)
33474,Image_3565.jpeg,"581,322,728,762,",Cornet (3860)
33475,Image_3565.jpeg,"581,322,728,762,",Kit (3571)
33476,Image_3565.jpeg,"581,322,728,762,",Violin (3573)
33477,Image_3565.jpeg,"581,322,728,762,",Lute (3394)
